DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Mês 1º Sintoma(s)
Período:2019
"Município infecção";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"412320 Santa Cecília do Pavão";-;-;-;1;1;-;1;-;-;-;-;-;-;3
"412330 Santa Cruz de Monte Castelo";-;-;-;-;3;14;1;1;-;-;-;-;-;19
"412340 Santa Fé";-;-;1;3;31;162;56;15;1;-;2;14;30;315
"412350 Santa Helena";-;2;4;11;7;9;2;2;-;-;-;-;-;37
"412360 Santa Inês";-;-;-;-;1;5;4;1;-;-;-;-;2;13
"412370 Santa Isabel do Ivaí";-;1;-;1;48;52;61;1;8;30;65;25;244;536
"412380 Santa Izabel do Oeste";-;1;-;-;-;-;-;-;-;-;-;1;-;2
"412382 Santa Lúcia";-;-;-;-;1;7;-;-;-;-;-;-;-;8
"412390 Santa Mariana";-;3;33;60;55;26;18;1;1;-;-;-;1;198
"412395 Santa Mônica";-;-;-;-;-;9;6;7;1;2;-;2;1;28
"412402 Santa Tereza do Oeste";-;-;1;9;10;1;-;-;-;3;-;1;1;26
"412405 Santa Terezinha de Itaipu";-;-;1;38;184;183;74;12;2;2;-;2;-;498
"412400 Santana do Itararé";-;-;-;1;26;10;3;-;-;-;-;-;-;40
"412410 Santo Antônio da Platina";-;-;-;2;11;4;5;-;-;-;-;-;2;24
"412420 Santo Antônio do Caiuá";-;-;1;1;-;1;-;-;-;-;-;-;4;7
"412430 Santo Antônio do Paraíso";-;-;2;7;5;-;-;-;1;-;-;-;-;15
"412450 Santo Inácio";-;4;13;8;26;27;1;-;-;1;2;2;2;86
"412460 São Carlos do Ivaí";-;1;-;2;12;42;40;21;4;6;1;-;-;129
"412470 São Jerônimo da Serra";-;-;-;-;4;2;-;-;-;-;-;-;-;6
"412490 São João do Caiuá";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"412500 São João do Ivaí";-;-;-;1;1;-;-;-;1;-;-;-;-;3
"412520 São Jorge d'Oeste";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"412530 São Jorge do Ivaí";-;-;-;-;-;3;3;1;-;-;-;-;1;8
"412535 São Jorge do Patrocínio";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412545 São José das Palmeiras";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"412550 São José dos Pinhais";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"412555 São Manoel do Paraná";-;-;-;-;4;4;-;-;-;-;-;-;-;8
"412560 São Mateus do Sul";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"412570 São Miguel do Iguaçu";-;-;-;4;35;113;91;12;7;1;-;-;1;264
"412580 São Pedro do Ivaí";-;-;-;12;41;34;33;9;5;-;-;-;-;134
"412590 São Pedro do Paraná";-;1;1;1;2;2;-;-;1;-;-;1;1;10
"412600 São Sebastião da Amoreira";-;-;1;-;1;1;-;1;-;-;-;-;-;4
"412610 São Tomé";-;-;-;2;3;3;-;-;-;-;-;-;-;8
"412625 Sarandi";-;1;6;31;91;155;92;13;2;2;4;12;164;573
"412635 Serranópolis do Iguaçu";-;-;-;1;-;7;7;1;-;-;-;-;1;17
"412640 Sertaneja";-;4;2;-;4;7;1;2;1;1;-;3;19;44
"412650 Sertanópolis";-;4;4;24;178;26;-;-;-;-;1;2;1;240
"412660 Siqueira Campos";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"412667 Tamarana";-;-;-;4;10;6;5;3;-;2;-;-;-;30
"412670 Tamboara";-;-;-;-;-;-;2;-;-;-;-;1;3;6
"412680 Tapejara";-;-;-;2;11;37;23;2;-;-;-;-;-;75
"412690 Tapira";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"412710 Telêmaco Borba";-;1;1;1;-;-;-;1;-;-;-;-;-;4
"412720 Terra Boa";-;-;-;2;17;36;2;3;-;-;-;-;21;81
"412730 Terra Rica";-;-;-;1;4;38;31;15;2;-;-;3;46;140
"412740 Terra Roxa";-;2;8;186;219;180;23;2;2;2;1;1;-;626
"412770 Toledo";-;-;-;7;39;29;8;-;1;2;-;2;-;88
"412780 Tomazina";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"412785 Três Barras do Paraná";-;1;-;-;2;2;-;-;-;-;-;-;-;5
"412790 Tuneiras do Oeste";-;-;-;-;-;-;3;-;-;-;-;-;-;3
"412795 Tupãssi";-;-;-;-;6;11;-;-;-;-;1;-;-;18
"412800 Ubiratã";-;-;-;-;4;25;1;-;-;-;-;-;-;30
"412810 Umuarama";-;2;4;33;93;158;131;29;13;4;3;11;13;494
"412830 Uniflor";-;-;-;2;10;18;12;8;5;4;2;42;41;144
"412840 Uraí";-;91;58;45;127;201;117;32;12;4;-;1;3;691
"412855 Vera Cruz do Oeste";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412880 Xambrê";-;-;1;7;19;8;3;1;-;-;-;-;-;39
"420200 Balneário Camboriú";-;1;1;7;11;23;15;5;-;-;1;1;1;66
"421280 Balneário Piçarras";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"420240 Blumenau";-;-;-;-;-;3;-;-;-;-;1;-;1;5
"420245 Bombinhas";-;-;1;1;3;8;11;3;-;-;-;-;-;27
"420290 Brusque";-;1;-;-;-;-;1;-;-;-;-;-;-;2
"420320 Camboriú";-;-;3;62;128;158;65;17;4;-;-;-;-;437
"420420 Chapecó";-;-;-;1;1;5;2;-;-;-;-;-;-;9
"420430 Concórdia";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"420440 Coronel Freitas";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"420460 Criciúma";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"420470 Cunha Porã";-;-;5;17;5;3;-;-;-;-;-;-;-;30
"420500 Dionísio Cerqueira";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"420540 Florianópolis";-;6;2;4;3;5;6;1;2;-;-;-;1;30
"420570 Garopaba";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"420820 Itajaí";-;1;1;3;21;21;16;5;-;-;-;1;1;70
"420830 Itapema";-;1;3;125;241;241;86;11;4;-;-;-;-;712
"420845 Itapoá";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"420890 Jaraguá do Sul";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"420910 Joinville";-;-;2;1;-;-;1;-;-;-;-;-;1;5
"421050 Maravilha";-;-;-;4;3;4;-;-;-;-;-;-;-;11
"421130 Navegantes";-;-;-;1;9;20;16;5;-;-;-;-;-;51
"421145 Nova Itaberaba";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"421189 Painel";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"421190 Palhoça";-;-;1;-;-;-;-;-;1;-;-;-;-;2
"421250 Penha";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"421350 Porto Belo";-;-;-;27;36;32;14;-;-;-;-;-;-;109
"421507 Riqueza";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"421630 São João Batista";-;-;-;-;-;3;-;-;-;-;-;-;-;3
"421625 São João do Oeste";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"421720 São Miguel do Oeste";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"421800 Tijucas";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"421970 Xaxim";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"430060 Alvorada";-;-;-;1;2;6;-;-;-;-;-;-;-;9
"430150 Augusto Pestana";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"430195 Barra Funda";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"430210 Bento Gonçalves";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"430235 Bom Princípio";-;-;-;-;6;2;-;-;-;-;-;-;-;8
"430310 Cachoeirinha";-;-;-;-;-;3;-;-;-;-;-;-;-;3
"430430 Cândido Godói";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"430460 Canoas";-;-;-;2;52;39;10;1;-;-;-;-;-;104
"430469 Capitão";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"430610 Cruz Alta";-;-;-;-;2;1;-;-;-;-;-;-;-;3
"430660 Dom Pedrito";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"430693 Entre-Ijuís";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"430700 Erechim";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"430730 Erval Seco";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"430770 Esteio";-;-;-;11;12;12;-;-;-;-;-;-;-;35
"430890 Getúlio Vargas";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"430900 Giruá";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"430905 Glorinha";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"430910 Gramado";-;1;-;-;-;-;1;-;-;1;-;1;-;4
"430930 Guaíba";-;-;-;-;1;-;-;-;1;-;-;-;-;2
"430960 Horizontina";-;-;1;1;4;4;-;-;-;-;-;-;1;11
"431020 Ijuí";-;-;-;1;16;47;10;-;-;-;-;-;-;74
"431080 Ivoti";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"431130 Lagoa Vermelha";-;-;1;-;1;1;-;-;-;-;-;-;-;3
"431140 Lajeado";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431180 Marau";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"431270 Nonoai";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"431340 Novo Hamburgo";-;-;-;-;1;1;3;-;-;-;-;-;-;5
"431370 Palmeira das Missões";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431390 Panambi";-;2;-;1;1;-;-;-;-;2;-;-;-;6
"431395 Pantano Grande";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"431410 Passo Fundo";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"431455 Pirapó";-;-;-;2;1;-;-;-;-;-;-;-;-;3
"431490 Porto Alegre";-;-;1;39;135;190;68;10;-;3;1;-;1;448
"431505 Porto Mauá";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"431560 Rio Grande";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"431610 Ronda Alta";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431630 Roque Gonzales";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431660 Sananduva";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"431670 Santa Bárbara do Sul";-;-;-;3;1;-;-;-;-;-;-;-;-;4
"431680 Santa Cruz do Sul";-;-;-;-;6;22;20;4;3;-;-;-;-;55
"431720 Santa Rosa";-;-;1;5;4;3;-;-;-;-;-;-;-;13
"431750 Santo Ângelo";-;-;1;6;21;3;-;-;-;-;-;-;1;32
"431770 Santo Antônio das Missões";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"431800 São Borja";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"431810 São Francisco de Assis";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431870 São Leopoldo";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"431940 São Pedro do Sul";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"432000 Sapucaia do Sul";-;-;-;1;3;4;1;-;-;-;-;-;-;9
"432010 Sarandi";-;-;-;1;85;82;7;-;-;-;-;1;-;176
"432030 Selbach";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"432070 Sobradinho";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"432140 Tenente Portela";-;-;1;9;13;8;2;-;-;-;-;-;-;33
"432145 Teutônia";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"432147 Tiradentes do Sul";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"432190 Três Passos";-;-;-;9;44;46;7;2;-;-;-;-;-;108
"432230 Tuparendi";-;-;-;7;16;2;-;-;-;-;-;-;1;26
"432260 Venâncio Aires";-;-;-;-;-;1;-;-;-;2;-;-;-;3
"432300 Viamão";-;-;-;-;2;-;-;1;-;-;-;-;-;3
"500020 Água Clara";-;-;-;1;-;-;1;-;-;1;-;-;-;3
"500025 Alcinópolis";-;1;3;16;46;48;9;16;18;13;15;8;36;229
"500060 Amambai";-;8;4;91;166;237;144;22;12;6;7;8;10;715
"500070 Anastácio";-;2;1;-;5;5;1;-;-;-;4;1;-;19
"500080 Anaurilândia";-;-;4;-;-;-;-;-;-;-;-;-;-;4
"500085 Angélica";-;-;4;11;16;12;8;-;-;-;-;1;-;52
"500090 Antônio João";-;3;-;15;37;10;3;-;1;-;1;-;1;71
"500100 Aparecida do Taboado";-;27;100;105;65;86;24;4;-;1;-;-;-;412
"500110 Aquidauana";-;1;2;5;9;9;2;1;-;-;-;-;-;29
"500124 Aral Moreira";-;1;3;7;4;4;11;3;1;-;-;-;-;34
"500150 Bandeirantes";-;-;15;23;70;69;5;1;-;-;1;-;-;184
"500190 Bataguassu";-;1;-;2;-;1;-;-;-;1;-;-;1;6
"500200 Batayporã";-;-;1;1;-;2;-;-;-;-;2;-;-;6
"500210 Bela Vista";-;10;13;29;43;47;25;5;2;-;-;1;2;177
"500215 Bodoquena";-;-;-;2;1;2;-;-;-;-;1;-;-;6
"500220 Bonito";-;-;1;20;11;24;8;-;-;-;-;8;38;110
"500230 Brasilândia";-;10;10;5;12;1;3;2;-;-;-;2;9;54
"500240 Caarapó";-;3;9;19;16;27;27;4;4;-;1;1;7;118
"500260 Camapuã";-;2;3;3;-;1;1;-;1;-;-;-;-;11
"500270 Campo Grande";-;1544;5502;11578;6938;3915;1595;490;169;107;184;185;323;32530
"500280 Caracol";-;-;5;1;2;3;3;1;-;1;-;11;27;54
"500290 Cassilândia";-;1;3;6;11;7;3;1;-;2;17;62;82;195
"500295 Chapadão do Sul";-;6;22;43;80;77;49;12;4;1;1;-;3;298
"500310 Corguinho";-;1;1;3;-;-;-;1;1;-;-;1;-;8
"500315 Coronel Sapucaia";-;-;4;10;5;2;3;1;-;-;-;1;-;26
"500320 Corumbá";-;5;10;71;178;114;49;18;20;25;22;36;50;598
"500325 Costa Rica";-;7;12;46;128;86;43;11;4;4;4;5;10;360
"500330 Coxim";-;26;83;129;145;160;72;26;9;12;4;1;6;673
"500345 Deodápolis";-;-;2;98;107;56;24;4;1;10;2;46;59;409
"500348 Dois Irmãos do Buriti";-;1;12;20;11;3;2;1;-;1;-;-;-;51
"500350 Douradina";-;-;1;26;18;8;16;5;1;-;-;4;-;79
"500370 Dourados";-;31;178;961;1396;909;146;15;15;7;5;10;10;3683
"500375 Eldorado";-;-;3;26;57;41;9;-;1;1;-;-;-;138
"500380 Fátima do Sul";-;2;50;30;33;25;4;1;-;1;6;5;14;171
"500390 Figueirão";-;8;1;-;2;-;-;-;-;-;-;-;1;12
"500400 Glória de Dourados";-;-;2;25;33;14;12;5;-;-;-;-;-;91
"500410 Guia Lopes da Laguna";-;-;1;1;-;-;-;-;1;2;-;-;-;5
"500430 Iguatemi";-;-;-;2;3;-;-;-;-;-;-;-;-;5
"500440 Inocência";-;8;2;-;1;-;-;-;-;-;-;3;-;14
"500450 Itaporã";-;-;-;-;1;1;-;-;-;-;1;-;1;4
"500460 Itaquiraí";-;1;10;109;79;23;26;1;2;1;-;-;-;252
"500470 Ivinhema";-;2;4;12;24;34;11;2;3;-;1;1;-;94
"500480 Japorã";-;-;-;2;3;9;5;1;-;-;-;-;-;20
"500490 Jaraguari";-;-;21;114;26;28;5;1;-;-;1;1;2;199
"500500 Jardim";-;-;1;1;2;24;23;4;5;6;1;6;21;94
"500510 Jateí";-;-;-;-;5;5;2;-;-;-;-;-;-;12
"500515 Juti";-;-;-;2;1;-;-;-;-;-;-;1;-;4
"500520 Ladário";-;-;1;9;15;8;1;-;-;-;-;-;1;35
"500525 Laguna Carapã";-;-;-;2;7;5;-;-;-;-;-;-;-;14
"500540 Maracaju";-;3;1;7;5;1;3;1;-;-;-;-;-;21
"500560 Miranda";-;-;12;61;217;43;9;14;10;12;6;15;12;411
"500568 Mundo Novo";-;4;87;163;57;15;1;2;-;-;-;-;-;329
"500570 Naviraí";-;1;3;42;106;117;82;26;13;9;-;-;3;402
"500580 Nioaque";-;1;4;21;57;40;9;3;1;-;-;1;1;138
"500600 Nova Alvorada do Sul";-;2;1;3;6;6;3;1;-;-;1;-;-;23
"500620 Nova Andradina";-;-;3;60;155;115;51;20;5;-;1;1;1;412
"500625 Novo Horizonte do Sul";-;-;-;2;13;23;1;4;-;-;-;1;6;50
"500627 Paraíso das Águas";-;1;4;-;8;26;12;-;1;1;-;3;1;57
"500630 Paranaíba";-;-;-;2;2;13;3;3;-;2;1;1;1;28
"500635 Paranhos";-;-;-;-;-;2;-;-;-;-;-;-;1;3
"500640 Pedro Gomes";-;-;3;31;22;29;15;34;28;9;1;6;16;194
"500660 Ponta Porã";-;-;1;5;24;8;-;-;-;-;-;-;-;38
"500690 Porto Murtinho";-;-;-;1;13;20;28;15;2;2;1;-;-;82
"500710 Ribas do Rio Pardo";-;2;56;13;7;4;-;-;-;-;-;3;7;92
"500720 Rio Brilhante";-;-;2;1;-;-;-;-;-;-;-;-;-;3
"500730 Rio Negro";-;1;-;-;-;-;-;-;-;1;-;-;-;2
"500740 Rio Verde de Mato Grosso";-;1;11;43;41;29;21;4;4;-;2;4;22;182
"500750 Rochedo";-;-;1;1;2;2;1;-;-;-;-;-;-;7
"500755 Santa Rita do Pardo";-;-;-;1;-;2;1;4;-;-;-;1;-;9
"500769 São Gabriel do Oeste";-;2;11;50;59;36;34;10;-;1;8;13;30;254
"500780 Selvíria";-;12;2;4;2;1;-;-;-;-;-;-;-;21
"500770 Sete Quedas";-;-;-;-;2;7;1;-;-;-;-;1;2;13
"500790 Sidrolândia";-;170;418;244;243;96;59;23;4;3;2;2;4;1268
"500793 Sonora";-;1;13;31;94;104;38;24;11;2;5;15;35;373
"500795 Tacuru";-;-;1;19;23;28;8;-;-;-;-;-;-;79
"500797 Taquarussu";-;-;-;1;5;8;14;4;1;-;-;-;-;33
"500800 Terenos";-;1;8;14;10;8;12;4;1;1;-;3;2;64
"500830 Três Lagoas";-;911;571;673;655;356;186;79;58;23;67;102;130;3811
"500840 Vicentina";-;11;52;71;40;4;2;1;-;-;-;1;-;182
"510020 Água Boa";-;3;7;27;19;11;11;2;1;-;1;3;-;85
"510025 Alta Floresta";-;10;4;12;9;16;13;4;4;7;19;18;10;126
"510030 Alto Araguaia";-;22;40;44;50;17;12;1;-;1;1;-;2;190
"510035 Alto Boa Vista";-;2;1;2;-;-;1;-;-;-;-;-;-;6
"510040 Alto Garças";-;-;-;1;1;2;3;-;-;-;-;-;1;8
"510060 Alto Taquari";-;7;13;30;28;29;14;14;8;8;1;1;-;153
"510100 Araguaiana";-;1;2;4;13;12;6;3;1;1;2;5;2;52
"510120 Araguainha";-;-;2;24;6;2;-;-;-;-;-;-;-;34
"510125 Araputanga";-;-;2;1;-;-;1;-;1;-;1;1;2;9
"510130 Arenápolis";-;2;-;-;3;2;2;1;-;-;-;-;3;13
"510140 Aripuanã";-;2;-;7;7;8;2;5;-;1;-;2;11;45
"510160 Barão de Melgaço";-;-;-;-;1;-;1;-;-;-;-;1;-;3
"510170 Barra do Bugres";-;-;2;1;4;-;5;-;1;2;5;10;18;48
"510180 Barra do Garças";-;7;1;3;4;2;4;3;1;5;1;-;1;32
"510185 Bom Jesus do Araguaia";-;33;9;21;3;16;-;-;-;-;1;-;6;89
"510190 Brasnorte";-;1;1;1;-;-;1;1;-;-;-;-;-;5
"510250 Cáceres";-;1;-;-;-;1;3;-;1;1;1;4;18;30
"510260 Campinápolis";-;-;1;1;1;2;5;5;-;-;4;2;20;41
"510263 Campo Novo do Parecis";-;1;-;1;2;2;3;-;-;-;-;-;13;22
"510267 Campo Verde";-;5;8;10;10;33;8;4;2;1;-;-;3;84
"510268 Campos de Júlio";-;-;1;5;2;-;1;-;-;-;1;9;23;42
"510269 Canabrava do Norte";-;36;8;10;2;4;-;-;-;-;-;-;5;65
"510270 Canarana";-;27;26;41;32;63;21;4;3;1;2;3;3;226
"510279 Carlinda";-;-;-;1;1;-;-;-;1;-;-;1;-;4
"510300 Chapada dos Guimarães";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"510305 Cláudia";-;5;3;11;19;22;28;14;4;7;2;1;-;116
"510310 Cocalinho";-;41;51;103;118;18;1;1;-;-;-;-;2;335
"510320 Colíder";-;3;6;2;4;4;8;3;8;3;2;4;1;48
"510325 Colniza";-;6;7;12;8;16;5;5;9;11;38;177;172;466
"510330 Comodoro";-;-;-;6;5;3;-;1;-;-;2;15;91;123
"510335 Confresa";-;166;163;100;37;49;13;3;1;1;4;13;17;567
"510337 Cotriguaçu";-;-;1;-;-;-;-;-;-;-;1;19;17;38
"510340 Cuiabá";-;60;39;48;88;79;38;22;15;9;18;21;21;458
"510345 Denise";-;-;-;-;-;-;-;1;-;1;-;-;-;2
"510350 Diamantino";-;1;2;6;12;10;4;5;1;1;-;2;2;46
"510360 Dom Aquino";-;-;-;-;1;1;1;-;-;-;-;-;-;3
"510370 Feliz Natal";-;2;3;1;1;3;-;-;-;-;-;-;-;10
"510385 Gaúcha do Norte";-;-;1;3;3;6;1;2;1;-;-;-;-;17
"510390 General Carneiro";-;8;1;1;-;1;9;2;-;-;-;-;-;22
"510395 Glória D'Oeste";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"510410 Guarantã do Norte";-;-;7;14;47;141;97;23;5;-;1;8;3;346
"510420 Guiratinga";-;-;-;2;-;-;-;-;1;-;-;-;-;3
"510450 Indiavaí";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"510452 Ipiranga do Norte";-;-;-;-;1;-;-;2;2;2;4;9;31;51
"510454 Itanhangá";-;-;-;1;4;1;-;-;-;-;-;-;-;6
"510455 Itaúba";-;3;2;-;-;1;-;1;3;4;2;-;-;16
"510460 Itiquira";-;1;5;4;38;29;2;4;1;-;-;3;8;95
"510480 Jaciara";-;1;1;1;5;2;7;1;1;4;1;2;1;27
"510490 Jangada";-;-;-;-;-;-;2;1;-;-;-;1;-;4
"510510 Juara";-;3;-;2;2;2;3;-;2;2;2;6;19;43
"510515 Juína";-;3;1;-;3;-;-;1;-;-;-;1;2;11
"510520 Juscimeira";-;-;-;-;-;1;-;-;-;-;-;-;1;2
"510523 Lambari D'Oeste";-;-;1;-;-;-;-;-;-;-;-;3;2;6
"510525 Lucas do Rio Verde";-;4;10;16;31;44;53;16;8;5;8;13;12;220
"510558 Marcelândia";-;-;-;-;1;1;2;-;1;-;2;-;-;7
"510560 Matupá";-;5;4;11;15;9;3;1;2;2;3;1;2;58
"510562 Mirassol d'Oeste";-;1;-;10;6;5;-;2;1;-;1;2;-;28
"510590 Nobres";-;-;-;1;8;3;1;-;-;-;-;-;-;13
"510600 Nortelândia";-;-;-;1;1;2;5;1;-;-;1;3;-;14
"510610 Nossa Senhora do Livramento";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"510615 Nova Bandeirantes";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"510621 Nova Canaã do Norte";-;2;3;2;37;2;1;4;1;1;-;2;1;56
"510880 Nova Guarita";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"510618 Nova Lacerda";-;-;-;-;-;-;-;-;1;-;1;-;-;2
"510890 Nova Maringá";-;-;1;-;-;-;-;1;-;-;-;17;2;21
"510895 Nova Monte Verde";-;-;1;-;-;-;-;-;-;-;-;1;4;6
"510622 Nova Mutum";-;2;2;3;4;2;1;7;1;-;-;2;2;26
"510623 Nova Olímpia";-;1;-;-;2;4;-;1;-;-;1;-;-;9
"510619 Nova Santa Helena";-;2;1;-;-;3;-;-;-;-;-;-;-;6
"510624 Nova Ubiratã";-;-;-;-;-;-;-;1;-;3;-;-;-;4
"510625 Nova Xavantina";-;9;14;10;27;53;21;6;3;1;-;1;-;145
"510627 Novo Horizonte do Norte";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"510626 Novo Mundo";-;-;1;1;1;-;-;-;-;-;-;1;-;4
"510631 Novo Santo Antônio";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"510628 Novo São Joaquim";-;1;-;1;1;2;5;2;3;-;-;-;3;18
"510629 Paranaíta";-;2;3;4;8;-;1;2;2;-;5;5;5;37
"510630 Paranatinga";-;1;5;-;5;1;5;3;-;1;1;1;1;24
"510637 Pedra Preta";-;1;1;-;-;3;-;-;-;2;-;2;5;14
"510642 Peixoto de Azevedo";-;1;-;-;4;4;2;1;2;1;3;1;2;21
"510645 Planalto da Serra";-;-;-;1;2;13;2;-;-;1;-;1;1;21
"510650 Poconé";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"510665 Pontal do Araguaia";-;5;2;1;15;13;2;1;-;-;-;1;1;41
"510670 Ponte Branca";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"510675 Pontes e Lacerda";-;1;3;4;21;3;1;4;3;-;-;-;1;41
"510677 Porto Alegre do Norte";-;13;38;57;24;13;-;1;-;-;-;-;-;146
"510680 Porto dos Gaúchos";-;-;6;5;2;-;-;-;-;-;-;-;-;13
"510682 Porto Esperidião";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"510685 Porto Estrela";-;-;1;-;1;-;-;-;-;-;-;-;1;3
"510700 Poxoréo";-;7;4;2;6;3;1;-;-;-;-;1;5;29
"510704 Primavera do Leste";-;1;2;3;39;83;15;28;8;1;3;4;10;197
"510706 Querência";-;4;2;2;1;23;14;1;1;1;-;1;2;52
"510715 Reserva do Cabaçal";-;-;-;-;-;2;-;1;-;-;-;-;-;3
"510718 Ribeirão Cascalheira";-;5;14;11;8;27;1;1;-;-;-;-;1;68
"510719 Ribeirãozinho";-;4;7;2;3;16;1;-;-;-;-;1;1;35
"510720 Rio Branco";-;-;6;-;-;-;2;-;-;1;4;33;10;56
"510760 Rondonópolis";-;-;4;12;35;59;78;21;10;12;10;12;31;284
"510775 Salto do Céu";-;-;-;-;-;-;-;-;-;4;1;7;1;13
"510724 Santa Carmem";-;-;-;-;-;-;1;2;-;-;-;-;-;3
"510774 Santa Cruz do Xingu";-;11;-;-;-;-;-;-;-;-;-;-;-;11
"510726 Santo Afonso";-;1;-;-;-;-;-;-;1;1;-;-;-;3
"510779 Santo Antônio do Leste";-;-;-;-;-;2;3;1;-;-;-;-;-;6
"510785 São Félix do Araguaia";-;6;1;2;2;-;-;-;-;-;-;-;-;11
"510729 São José do Povo";-;2;-;-;-;2;-;-;2;5;9;6;5;31
"510735 São José do Xingu";-;-;-;7;43;55;1;-;-;1;-;-;4;111
"510710 São José dos Quatro Marcos";-;-;-;3;1;1;-;1;1;-;1;-;-;8
"510787 Sapezal";-;-;-;7;18;15;20;6;1;-;-;-;-;67
"510788 Serra Nova Dourada";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"510790 Sinop";-;43;48;59;76;152;126;62;54;35;35;111;319;1120
"510792 Sorriso";-;3;3;28;37;34;22;11;5;3;5;4;10;165
"510794 Tabaporã";-;-;-;-;-;7;-;2;-;3;3;8;8;31
"510795 Tangará da Serra";-;9;4;6;17;84;62;35;9;8;11;16;19;280
"510800 Tapurah";-;-;-;-;2;1;-;1;7;2;2;14;13;42
"510805 Terra Nova do Norte";-;-;1;-;1;1;1;-;-;-;-;-;-;4
"510810 Tesouro";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"510820 Torixoréu";-;2;8;4;2;24;20;4;22;8;10;20;22;146
"510830 União do Sul";-;-;-;-;-;8;8;5;2;-;-;2;-;25
"510835 Vale de São Domingos";-;-;-;-;1;3;1;-;-;-;1;-;-;6
"510840 Várzea Grande";-;22;11;19;14;26;12;10;5;3;8;3;9;142
