DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Mês 1º Sintoma(s)
Período:2016
"Município infecção";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"412390 Santa Mariana";-;-;-;2;6;3;-;-;-;-;-;-;-;11
"412395 Santa Mônica";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"412402 Santa Tereza do Oeste";-;3;2;9;1;-;-;-;-;-;-;-;1;16
"412405 Santa Terezinha de Itaipu";-;160;306;291;110;13;3;-;-;-;-;-;2;885
"412400 Santana do Itararé";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412410 Santo Antônio da Platina";-;5;1;4;1;-;-;-;-;-;-;-;-;11
"412420 Santo Antônio do Caiuá";-;-;1;7;2;-;-;-;-;-;-;-;-;10
"412430 Santo Antônio do Paraíso";-;12;5;1;1;-;-;-;-;-;-;-;1;20
"412440 Santo Antônio do Sudoeste";-;-;-;2;1;-;-;-;-;-;-;-;-;3
"412450 Santo Inácio";-;2;2;-;-;-;-;-;-;-;-;-;1;5
"412460 São Carlos do Ivaí";-;-;1;-;-;-;-;-;-;-;-;2;1;4
"412470 São Jerônimo da Serra";-;3;8;12;11;2;-;-;-;-;-;-;-;36
"412480 São João";-;-;-;2;1;-;-;-;-;-;-;-;-;3
"412490 São João do Caiuá";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"412500 São João do Ivaí";-;-;1;2;1;-;-;-;-;-;-;-;1;5
"412520 São Jorge d'Oeste";-;2;9;7;7;1;-;-;-;-;-;-;-;26
"412530 São Jorge do Ivaí";-;1;11;15;4;2;-;-;-;-;-;1;1;35
"412535 São Jorge do Patrocínio";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"412545 São José das Palmeiras";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"412550 São José dos Pinhais";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"412555 São Manoel do Paraná";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412570 São Miguel do Iguaçu";-;36;185;217;177;29;1;-;-;-;2;1;-;648
"412575 São Pedro do Iguaçu";-;1;-;3;4;1;-;-;-;-;-;-;-;9
"412580 São Pedro do Ivaí";-;-;2;1;1;-;-;-;-;-;-;-;-;4
"412590 São Pedro do Paraná";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"412600 São Sebastião da Amoreira";-;4;28;34;27;1;1;-;-;-;-;1;-;96
"412620 Sapopema";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"412625 Sarandi";-;439;910;1113;237;15;2;1;1;3;5;3;16;2745
"412627 Saudade do Iguaçu";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"412630 Sengés";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"412635 Serranópolis do Iguaçu";-;14;18;5;16;1;1;1;-;-;-;-;-;56
"412640 Sertaneja";-;7;-;1;-;-;-;-;-;-;-;-;-;8
"412650 Sertanópolis";-;9;23;54;18;4;1;-;1;1;-;-;-;111
"412660 Siqueira Campos";-;1;-;-;-;-;1;-;-;-;-;-;-;2
"412667 Tamarana";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"412670 Tamboara";-;4;3;6;2;-;-;-;-;1;-;1;2;19
"412680 Tapejara";-;-;2;1;-;-;-;-;-;-;-;-;-;3
"412690 Tapira";-;11;6;3;1;1;1;-;-;-;-;-;4;27
"412710 Telêmaco Borba";-;2;2;2;1;1;-;1;-;-;-;-;1;10
"412720 Terra Boa";-;10;4;3;7;2;-;-;-;1;-;-;-;27
"412730 Terra Rica";-;6;9;12;3;-;-;-;-;-;1;-;-;31
"412740 Terra Roxa";-;10;20;25;27;4;-;-;1;2;3;2;-;94
"412760 Tijucas do Sul";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412770 Toledo";-;20;108;253;257;45;1;1;2;2;-;2;-;691
"412785 Três Barras do Paraná";-;4;10;10;4;-;-;-;1;1;-;-;-;30
"412790 Tuneiras do Oeste";-;-;35;9;1;-;-;-;-;-;-;-;-;45
"412795 Tupãssi";-;4;-;4;-;-;-;-;-;-;-;-;-;8
"412800 Ubiratã";-;-;37;154;181;37;6;1;-;-;-;-;-;416
"412810 Umuarama";-;4;16;8;8;3;-;-;1;-;-;1;2;43
"412820 União da Vitória";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"412830 Uniflor";-;-;1;2;-;-;-;-;-;-;-;-;-;3
"412840 Uraí";-;4;5;6;4;2;-;1;-;-;-;-;1;23
"412855 Vera Cruz do Oeste";-;-;2;2;1;-;-;-;-;-;-;-;-;5
"412860 Verê";-;-;2;1;1;-;-;-;-;-;-;-;-;4
"412880 Xambrê";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"420010 Abelardo Luz";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"420140 Araranguá";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"420200 Balneário Camboriú";-;7;8;10;14;6;-;1;-;-;-;-;-;46
"421280 Balneário Piçarras";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"420240 Blumenau";-;-;-;2;1;-;-;-;-;-;-;-;-;3
"420253 Bom Jesus";-;4;8;32;40;3;-;-;-;-;-;-;-;87
"420290 Brusque";-;-;-;3;-;-;-;-;-;-;-;-;-;3
"420310 Caibi";-;1;1;2;-;-;-;-;-;-;-;1;-;5
"420320 Camboriú";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"420420 Chapecó";-;8;80;275;359;71;1;-;-;-;1;-;-;795
"420440 Coronel Freitas";-;6;30;101;19;2;-;-;-;-;-;-;-;158
"420480 Curitibanos";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"420490 Descanso";-;-;38;44;5;-;-;-;-;-;-;-;-;87
"420500 Dionísio Cerqueira";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"420517 Entre Rios";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"420530 Faxinal dos Guedes";-;-;-;-;1;-;-;-;-;-;1;-;-;2
"420540 Florianópolis";-;2;8;5;6;1;-;-;-;-;-;-;1;23
"420560 Galvão";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"420640 Guaraciaba";-;-;-;1;4;2;1;-;1;-;-;-;-;9
"420660 Guarujá do Sul";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"420665 Guatambú";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"420768 Ipuaçu";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"420820 Itajaí";-;9;6;15;34;5;-;-;-;-;-;-;-;69
"420830 Itapema";-;3;5;6;3;-;-;-;-;-;-;-;-;17
"420845 Itapoá";-;2;2;1;-;-;-;-;-;-;-;-;-;5
"420850 Ituporanga";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"420880 Jaguaruna";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"420890 Jaraguá do Sul";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"420910 Joinville";-;1;1;3;-;1;-;-;-;-;-;-;-;6
"421050 Maravilha";-;-;-;5;4;-;-;-;-;-;-;-;-;9
"421090 Modelo";-;-;5;6;10;-;-;-;-;-;-;-;-;21
"421100 Mondaí";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"421130 Navegantes";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"421145 Nova Itaberaba";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"421190 Palhoça";-;-;-;-;1;-;-;-;-;-;-;-;1;2
"421210 Palmitos";-;-;-;4;1;-;-;-;-;-;-;-;-;5
"421220 Papanduva";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"421290 Pinhalzinho";-;136;875;1027;396;32;1;1;2;-;-;-;3;2473
"421310 Piratuba";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"421350 Porto Belo";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"421380 Praia Grande";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"421420 Quilombo";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"421480 Rio do Sul";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"421500 Rio Negrinho";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"421610 São Domingos";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"421620 São Francisco do Sul";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"421630 São João Batista";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"421670 São José do Cedro";-;1;1;-;4;-;-;-;-;-;-;-;-;6
"421690 São Lourenço do Oeste";-;1;1;1;-;-;-;-;-;-;-;-;-;3
"421720 São Miguel do Oeste";-;4;12;9;14;-;-;-;-;-;-;-;-;39
"421730 Saudades";-;-;3;6;3;-;-;-;-;-;-;-;-;12
"421750 Seara";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"421755 Serra Alta";-;1;30;103;19;-;-;-;-;-;-;-;-;153
"421885 União do Oeste";-;-;-;-;9;-;-;-;-;-;-;-;-;9
"421910 Vargeão";-;-;-;1;-;-;-;1;-;-;-;-;-;2
"421950 Xanxerê";-;-;2;5;15;3;1;-;-;-;-;-;-;26
"430050 Alpestre";-;-;1;77;33;1;-;-;-;-;-;-;-;112
"430060 Alvorada";-;-;1;7;26;21;1;-;-;-;-;-;-;56
"430150 Augusto Pestana";-;1;-;17;5;-;-;-;1;-;-;-;-;24
"430190 Barra do Ribeiro";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"430215 Boa Vista das Missões";-;-;3;5;-;-;-;-;-;-;-;-;-;8
"430310 Cachoeirinha";-;-;-;1;2;1;-;-;-;-;-;-;-;4
"430350 Camaquã";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"430460 Canoas";-;-;1;32;60;16;-;-;-;-;-;-;-;109
"430463 Capão da Canoa";-;-;3;-;-;-;-;-;-;-;-;-;1;4
"430470 Carazinho";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"430510 Caxias do Sul";-;2;1;1;-;-;-;-;-;-;1;-;-;5
"430530 Chapada";-;2;5;97;70;5;-;-;1;-;-;-;-;180
"430545 Cidreira";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"430570 Condor";-;-;3;2;-;-;-;-;-;-;-;-;-;5
"430580 Constantina";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"430700 Erechim";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"430720 Erval Grande";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"430750 Espumoso";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"430850 Frederico Westphalen";-;3;45;181;73;17;2;-;-;-;-;-;-;321
"430900 Giruá";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"430920 Gravataí";-;-;-;11;9;1;-;-;-;-;-;-;-;21
"430930 Guaíba";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"430960 Horizontina";-;-;-;7;2;-;-;-;-;-;-;1;-;10
"431000 Ibirubá";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"431020 Ijuí";-;7;49;143;123;17;-;-;-;-;-;-;-;339
"431090 Jacutinga";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"431130 Lagoa Vermelha";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431140 Lajeado";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431142 Lajeado do Bugre";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431225 Minas do Leão";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"431265 Não-Me-Toque";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"431333 Nova Ramada";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"431340 Novo Hamburgo";-;-;1;2;5;1;-;-;-;-;-;-;-;9
"431390 Panambi";-;1;15;18;5;2;-;-;-;-;-;1;1;43
"431410 Passo Fundo";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"431490 Porto Alegre";-;7;62;109;107;22;-;-;-;-;-;-;1;308
"431560 Rio Grande";-;-;-;1;-;-;-;-;-;-;-;1;-;2
"431620 Rondinha";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"431720 Santa Rosa";-;-;14;60;187;35;-;-;-;-;1;-;-;297
"431750 Santo Ângelo";-;4;1;-;3;-;-;-;-;-;-;-;-;8
"431790 Santo Cristo";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"431870 São Leopoldo";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"431890 São Luiz Gonzaga";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"431930 São Paulo das Missões";-;4;2;2;3;4;-;-;-;-;-;-;-;15
"431970 São Valentim";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"431990 Sapiranga";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"432010 Sarandi";-;-;-;7;6;2;1;-;-;-;-;-;1;17
"432020 Seberi";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"432030 Selbach";-;3;14;29;27;3;-;-;-;-;-;1;-;77
"432132 Taquaruçu do Sul";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"432147 Tiradentes do Sul";-;-;-;-;3;-;-;-;-;-;-;-;-;3
"432150 Torres";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"432160 Tramandaí";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"432180 Três de Maio";-;-;-;1;2;-;-;-;-;-;-;-;-;3
"432185 Três Palmeiras";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"432190 Três Passos";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"432230 Tuparendi";-;3;5;19;21;2;-;-;-;-;-;-;-;50
"432300 Viamão";-;2;12;64;62;11;-;-;-;-;-;-;-;151
"500020 Água Clara";-;1;-;-;-;-;1;-;-;-;-;-;-;2
"500025 Alcinópolis";-;42;104;28;3;-;-;-;1;-;2;1;5;186
"500060 Amambai";-;2;1;-;5;-;2;-;-;-;-;-;1;11
"500080 Anaurilândia";-;1;1;-;-;-;-;-;-;-;-;-;-;2
"500085 Angélica";-;6;3;5;7;-;-;-;-;-;-;-;-;21
"500090 Antônio João";-;24;35;13;19;13;-;-;-;-;-;1;-;105
"500100 Aparecida do Taboado";-;3;4;1;-;-;-;-;-;-;-;-;-;8
"500110 Aquidauana";-;12;12;4;1;-;1;-;-;-;-;1;2;33
"500124 Aral Moreira";-;40;18;9;1;-;-;-;1;-;-;2;5;76
"500150 Bandeirantes";-;51;125;94;48;11;-;-;-;-;-;-;2;331
"500190 Bataguassu";-;-;3;2;-;-;-;-;-;-;-;-;-;5
"500200 Batayporã";-;9;3;2;1;-;-;-;1;-;-;-;-;16
"500210 Bela Vista";-;71;47;9;1;1;-;-;-;-;-;-;1;130
"500215 Bodoquena";-;39;31;6;-;-;-;-;-;-;-;1;1;78
"500220 Bonito";-;258;157;50;9;4;-;1;1;-;-;1;13;494
"500230 Brasilândia";-;1;2;3;1;-;-;-;-;-;-;-;-;7
"500240 Caarapó";-;129;196;181;140;55;6;5;1;1;-;-;5;719
"500270 Campo Grande";-;7048;4149;3144;1851;111;31;12;18;18;14;19;176;16591
"500280 Caracol";-;35;22;3;1;-;-;-;-;-;-;-;7;68
"500290 Cassilândia";-;161;60;9;1;-;-;-;-;1;-;-;1;233
"500295 Chapadão do Sul";-;62;74;59;28;16;4;2;-;-;3;1;4;253
"500310 Corguinho";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"500315 Coronel Sapucaia";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"500320 Corumbá";-;22;9;35;15;1;1;2;-;-;-;1;10;96
"500325 Costa Rica";-;46;47;25;11;3;1;1;-;-;1;1;2;138
"500330 Coxim";-;515;282;152;23;2;2;-;-;-;-;1;22;999
"500345 Deodápolis";-;285;162;37;8;-;-;-;-;-;-;-;13;505
"500348 Dois Irmãos do Buriti";-;150;33;6;6;-;-;-;-;-;-;-;-;195
"500350 Douradina";-;17;10;1;-;-;-;-;-;-;-;-;1;29
"500370 Dourados";-;1167;1487;727;258;41;6;1;-;-;3;20;99;3809
"500375 Eldorado";-;2;17;29;10;2;-;-;-;-;-;-;-;60
"500380 Fátima do Sul";-;44;24;21;7;-;-;-;-;-;-;-;1;97
"500390 Figueirão";-;1;1;-;-;-;1;-;-;-;-;-;-;3
"500400 Glória de Dourados";-;1;15;9;1;-;-;-;-;-;1;-;-;27
"500410 Guia Lopes da Laguna";-;31;5;1;-;1;-;-;1;-;-;-;2;41
"500430 Iguatemi";-;2;1;1;4;5;-;1;1;-;-;-;1;16
"500440 Inocência";-;1;1;-;1;-;-;-;1;1;-;-;-;5
"500450 Itaporã";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"500460 Itaquiraí";-;6;7;3;1;-;-;-;-;-;-;-;-;17
"500470 Ivinhema";-;28;15;19;18;1;-;-;-;-;1;-;3;85
"500480 Japorã";-;3;14;-;-;-;-;-;-;-;-;-;-;17
"500490 Jaraguari";-;22;26;6;-;1;-;-;-;-;-;-;-;55
"500500 Jardim";-;39;3;1;1;1;-;-;-;-;-;-;2;47
"500510 Jateí";-;2;1;1;-;-;-;-;-;-;-;-;-;4
"500515 Juti";-;14;24;16;10;4;1;-;-;-;-;-;-;69
"500520 Ladário";-;2;4;5;2;4;-;1;-;1;-;-;1;20
"500525 Laguna Carapã";-;3;10;16;1;1;-;-;-;-;-;-;-;31
"500540 Maracaju";-;7;5;5;1;-;-;-;-;-;1;1;1;21
"500560 Miranda";-;87;41;6;3;1;-;-;-;-;1;-;4;143
"500568 Mundo Novo";-;49;75;32;3;-;-;-;-;-;-;1;2;162
"500570 Naviraí";-;50;33;57;211;28;1;2;-;-;-;4;-;386
"500580 Nioaque";-;3;4;-;2;1;-;-;1;-;-;-;-;11
"500600 Nova Alvorada do Sul";-;1;1;3;1;-;-;-;-;-;-;-;1;7
"500620 Nova Andradina";-;92;140;112;67;9;2;1;1;1;5;2;4;436
"500625 Novo Horizonte do Sul";-;13;38;35;35;3;1;-;-;-;-;-;-;125
"500627 Paraíso das Águas";-;13;4;-;3;4;3;1;2;-;-;-;8;38
"500630 Paranaíba";-;5;1;2;-;-;-;-;-;1;-;-;-;9
"500635 Paranhos";-;-;-;1;-;-;-;-;-;-;-;1;3;5
"500640 Pedro Gomes";-;8;13;12;5;-;-;3;2;1;-;-;-;44
"500660 Ponta Porã";-;23;14;10;3;-;-;-;-;-;-;1;3;54
"500690 Porto Murtinho";-;6;13;5;5;-;-;-;-;-;-;-;1;30
"500710 Ribas do Rio Pardo";-;48;2;5;-;-;-;-;-;-;-;-;3;58
"500720 Rio Brilhante";-;2;1;1;1;2;1;-;-;-;1;-;-;9
"500730 Rio Negro";-;2;-;-;-;-;1;-;-;-;-;-;-;3
"500740 Rio Verde de Mato Grosso";-;27;50;27;9;2;-;2;-;-;-;-;1;118
"500750 Rochedo";-;8;-;-;-;-;-;-;-;-;-;-;-;8
"500755 Santa Rita do Pardo";-;2;1;-;-;-;-;-;-;-;-;-;-;3
"500769 São Gabriel do Oeste";-;87;131;105;19;5;2;-;1;3;2;-;1;356
"500780 Selvíria";-;2;5;11;1;1;-;-;-;-;-;-;1;21
"500770 Sete Quedas";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"500790 Sidrolândia";-;79;76;57;20;14;-;-;-;-;-;-;8;254
"500793 Sonora";-;59;103;168;83;36;22;8;3;-;1;8;8;499
"500795 Tacuru";-;2;-;-;-;-;1;-;-;-;-;-;-;3
"500797 Taquarussu";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"500800 Terenos";-;14;8;9;1;-;-;2;-;-;-;-;1;35
"500830 Três Lagoas";-;335;267;146;125;45;14;12;11;6;4;-;-;965
"500840 Vicentina";-;5;13;12;9;2;1;-;-;-;1;-;1;44
"510010 Acorizal";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"510020 Água Boa";-;6;14;4;1;-;-;-;-;-;1;-;1;27
"510025 Alta Floresta";-;608;678;265;83;13;13;2;10;12;23;48;97;1852
"510030 Alto Araguaia";-;2;1;3;2;-;1;-;-;-;-;-;-;9
"510035 Alto Boa Vista";-;-;4;1;-;-;-;-;-;-;-;-;-;5
"510040 Alto Garças";-;1;8;-;-;-;-;-;-;-;-;1;-;10
"510050 Alto Paraguai";-;2;1;2;-;-;-;-;-;-;-;-;-;5
"510060 Alto Taquari";-;1;5;11;3;-;-;-;-;-;-;2;-;22
"510080 Apiacás";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"510100 Araguaiana";-;-;2;-;1;-;-;-;-;-;1;-;-;4
"510120 Araguainha";-;8;3;1;1;-;-;-;-;-;-;-;1;14
"510125 Araputanga";-;21;10;9;3;1;1;-;-;-;-;-;-;45
"510130 Arenápolis";-;9;-;-;-;-;-;-;-;-;-;1;1;11
"510140 Aripuanã";-;211;199;38;5;6;3;1;-;11;3;13;36;526
"510170 Barra do Bugres";-;3;4;4;2;1;-;-;-;-;-;-;-;14
"510180 Barra do Garças";-;77;50;5;2;-;1;-;-;1;-;3;5;144
"510185 Bom Jesus do Araguaia";-;49;17;1;-;-;-;-;-;-;-;-;3;70
"510190 Brasnorte";-;13;10;3;1;1;-;1;-;-;-;1;4;34
"510250 Cáceres";-;2;2;2;2;3;7;1;1;-;-;3;5;28
"510260 Campinápolis";-;5;7;-;-;-;-;-;-;-;-;6;3;21
"510263 Campo Novo do Parecis";-;36;14;5;1;1;-;-;-;-;-;2;3;62
"510267 Campo Verde";-;73;81;29;15;2;2;2;1;-;1;6;16;228
"510268 Campos de Júlio";-;18;14;16;17;2;-;-;-;-;-;-;-;67
"510269 Canabrava do Norte";-;-;18;3;1;-;-;-;-;-;-;-;-;22
"510270 Canarana";-;55;126;129;23;6;3;1;-;-;1;-;5;349
"510279 Carlinda";-;4;2;1;1;-;-;-;-;-;-;5;1;14
"510285 Castanheira";-;12;9;7;1;5;1;-;-;-;-;1;1;37
"510300 Chapada dos Guimarães";-;4;1;1;-;-;1;2;-;-;-;-;2;11
"510305 Cláudia";-;3;4;-;2;-;-;-;-;-;-;2;4;15
"510310 Cocalinho";-;3;4;10;5;2;-;-;-;-;-;-;1;25
"510320 Colíder";-;58;109;66;5;9;2;1;-;-;2;2;3;257
"510325 Colniza";-;84;58;30;26;18;11;7;5;21;52;175;188;675
"510330 Comodoro";-;22;3;1;-;-;-;-;-;-;-;-;1;27
"510335 Confresa";-;22;40;18;5;-;-;-;-;-;-;-;1;86
"510337 Cotriguaçu";-;103;21;7;7;1;1;-;-;-;1;2;12;155
"510340 Cuiabá";-;446;333;116;127;83;60;63;125;123;58;99;122;1755
"510345 Denise";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"510350 Diamantino";-;3;-;-;-;-;-;-;-;-;-;1;-;4
"510360 Dom Aquino";-;4;1;-;-;-;-;-;-;-;1;-;1;7
"510370 Feliz Natal";-;4;2;4;1;1;1;1;4;4;8;1;-;31
"510385 Gaúcha do Norte";-;16;-;-;-;-;-;-;-;-;-;-;6;22
"510390 General Carneiro";-;23;19;8;-;1;-;1;-;-;-;-;2;54
"510410 Guarantã do Norte";-;402;213;40;6;2;1;1;1;5;3;4;30;708
"510420 Guiratinga";-;1;4;1;-;-;-;-;-;1;-;-;-;7
"510450 Indiavaí";-;-;-;-;-;-;-;-;-;-;1;1;-;2
"510452 Ipiranga do Norte";-;12;15;8;16;13;17;2;-;-;-;-;-;83
"510454 Itanhangá";-;2;19;18;7;1;2;3;-;-;-;1;1;54
"510455 Itaúba";-;15;43;11;5;2;-;-;-;-;1;-;1;78
"510460 Itiquira";-;6;9;43;9;4;-;2;-;2;-;4;-;79
"510480 Jaciara";-;115;172;53;27;7;-;-;-;-;-;1;4;379
"510490 Jangada";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"510500 Jauru";-;3;1;1;-;-;-;-;-;-;-;-;-;5
"510510 Juara";-;9;3;5;2;1;-;-;-;2;1;5;2;30
"510515 Juína";-;283;135;38;26;9;4;4;2;5;2;7;53;568
"510517 Juruena";-;10;7;1;-;-;-;-;-;-;-;-;-;18
"510520 Juscimeira";-;2;14;14;1;1;3;2;-;-;-;-;-;37
"510525 Lucas do Rio Verde";-;45;31;13;4;1;-;-;1;1;-;3;29;128
"510558 Marcelândia";-;68;76;21;12;2;-;-;-;-;4;11;4;198
"510560 Matupá";-;145;73;16;11;4;1;-;1;3;1;3;14;272
"510562 Mirassol d'Oeste";-;32;11;4;-;2;-;2;1;-;-;-;3;55
"510590 Nobres";-;1;2;-;1;-;-;-;-;-;-;-;-;4
"510600 Nortelândia";-;2;-;1;-;-;-;-;-;-;-;-;-;3
"510615 Nova Bandeirantes";-;12;-;-;-;1;-;-;-;-;-;-;-;13
"510620 Nova Brasilândia";-;2;1;-;-;-;-;-;-;-;-;-;-;3
"510621 Nova Canaã do Norte";-;2;46;27;12;-;-;1;-;-;-;-;-;88
"510880 Nova Guarita";-;74;39;11;-;-;-;-;-;-;-;-;9;133
"510618 Nova Lacerda";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"510890 Nova Maringá";-;7;2;-;-;-;-;-;-;-;-;-;-;9
"510895 Nova Monte Verde";-;13;31;17;12;4;3;-;-;-;3;15;28;126
"510622 Nova Mutum";-;74;72;47;15;3;-;1;-;-;-;-;5;217
"510617 Nova Nazaré";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"510623 Nova Olímpia";-;4;10;4;-;-;-;-;-;-;-;-;-;18
"510619 Nova Santa Helena";-;30;46;18;7;4;-;-;-;1;-;1;-;107
"510624 Nova Ubiratã";-;16;13;4;2;4;3;1;-;-;-;-;1;44
"510625 Nova Xavantina";-;59;59;16;2;1;-;1;-;-;-;2;-;140
"510627 Novo Horizonte do Norte";-;5;11;4;-;-;-;-;-;-;-;-;2;22
"510626 Novo Mundo";-;51;69;28;1;-;-;-;1;-;-;-;4;154
"510631 Novo Santo Antônio";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"510628 Novo São Joaquim";-;11;7;4;-;-;-;-;-;-;-;-;3;25
"510629 Paranaíta";-;1;3;-;-;-;2;1;-;1;-;-;7;15
"510630 Paranatinga";-;83;64;36;8;2;1;-;-;6;7;1;1;209
"510637 Pedra Preta";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"510642 Peixoto de Azevedo";-;251;180;99;40;16;6;1;2;1;-;3;19;618
"510645 Planalto da Serra";-;6;1;-;-;-;-;-;-;-;-;-;1;8
"510650 Poconé";-;2;1;1;-;-;-;-;-;-;-;-;-;4
"510665 Pontal do Araguaia";-;7;1;-;-;-;-;-;-;-;-;-;1;9
"510670 Ponte Branca";-;1;2;4;1;1;-;-;-;-;-;-;-;9
"510675 Pontes e Lacerda";-;74;51;61;24;14;-;2;3;4;9;5;3;250
"510677 Porto Alegre do Norte";-;6;70;47;39;7;-;1;-;-;-;-;-;170
"510680 Porto dos Gaúchos";-;3;-;-;-;-;-;-;-;-;-;1;3;7
"510682 Porto Esperidião";-;-;3;-;-;-;-;-;-;-;-;-;-;3
"510685 Porto Estrela";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"510700 Poxoréo";-;2;-;-;-;-;-;-;-;-;-;-;1;3
"510704 Primavera do Leste";-;182;250;52;30;15;5;-;-;-;-;-;6;540
"510706 Querência";-;6;49;51;24;8;-;1;-;-;-;-;-;139
"510715 Reserva do Cabaçal";-;36;8;7;-;-;-;-;-;-;-;-;1;52
"510718 Ribeirão Cascalheira";-;26;16;3;1;-;-;-;-;-;1;1;10;58
"510719 Ribeirãozinho";-;3;8;9;2;-;-;-;-;1;-;1;-;24
"510720 Rio Branco";-;28;1;2;-;-;-;-;-;-;1;-;3;35
"510760 Rondonópolis";-;33;88;76;17;3;-;-;-;-;2;4;4;227
